machine_id,internal_temperature_c,probe_health_score_percent,error_count_30d,cooling_fan_rpm,power_consumption_w,voltage_fluctuation_v,daily_usage_hours,image_artifact_score_0_10,last_service_days_ago,target_days_to_failure
USM_020,40.8,92.8,3,2681,290.88,231.17,5.69,2.8,33,110
USM_011,40.4,94.6,4,2736,258.35,231.63,2.18,2.93,11,113
USM_010,36.9,100.0,4,2566,305.66,229.75,4.28,2.8,7,111
USM_002,42.5,98.6,3,2438,287.19,230.66,5.17,2.56,73,121
USM_003,47.6,100.0,4,2750,363.47,229.31,9.78,1.45,52,118
USM_012,41.1,90.8,4,2607,329.27,234.85,7.11,1.73,49,97
USM_020,40.1,100.0,6,2958,328.47,221.76,3.33,2.95,17,114
USM_005,42.1,100.0,4,3015,310.62,235.93,6.97,3.59,16,112
USM_005,45.2,100.0,6,2290,250.0,234.13,2.91,3.99,274,112
USM_006,38.5,97.3,3,2819,410.33,232.87,8.17,2.15,59,106
USM_009,47.1,98.6,3,2966,309.99,233.76,5.06,2.08,102,115
USM_002,43.1,97.9,6,2277,333.5,232.69,5.81,2.95,28,103
USM_012,42.3,100.0,4,2846,291.8,218.98,8.65,3.34,111,117
USM_003,45.7,91.5,6,2975,388.88,230.14,3.43,4.91,76,99
USM_020,36.1,100.0,6,2325,355.74,224.07,3.21,4.05,25,107
USM_012,43.3,93.0,4,2612,316.95,226.41,4.83,3.44,75,106
USM_017,43.7,83.2,5,2743,334.31,224.7,8.08,4.81,155,100
USM_010,37.0,100.0,3,2791,417.13,224.87,2.96,2.49,14,113
USM_014,42.1,97.2,7,2374,347.08,227.0,1.0,3.6,47,105
USM_017,42.4,99.5,7,3021,342.73,220.49,5.1,3.3,204,105
USM_018,41.1,88.7,5,2051,312.34,237.02,7.1,5.49,103,94
USM_019,45.6,100.0,5,3102,274.22,240.84,8.4,3.83,58,110
USM_017,39.0,97.6,3,2804,343.6,233.11,5.07,2.72,4,114
USM_014,42.4,97.7,4,2487,363.02,233.41,5.18,2.72,31,103
USM_009,41.6,99.4,6,2924,393.98,232.0,8.31,3.04,63,105
USM_008,38.1,95.1,2,2316,260.06,226.66,2.26,2.1,31,115
USM_002,43.3,98.4,4,2717,305.0,229.21,5.22,3.21,350,111
USM_013,40.8,96.5,5,2729,326.77,231.73,6.38,3.43,83,108
USM_007,35.8,97.8,5,2679,349.86,223.77,6.9,3.95,12,106
USM_009,34.0,100.0,4,2338,344.2,240.59,4.98,3.95,40,108
USM_011,44.7,100.0,4,2547,345.13,223.23,6.07,3.43,29,113
USM_014,35.4,96.1,2,2641,366.32,234.63,1.02,1.96,54,97
USM_004,42.3,96.1,5,2454,313.87,228.98,4.68,2.37,35,109
USM_013,41.9,92.6,6,2750,387.37,238.24,6.91,3.22,16,107
USM_002,39.5,89.6,6,2461,367.34,234.63,4.04,4.68,77,103
USM_005,49.4,100.0,7,3043,337.21,227.71,6.12,3.95,6,99
USM_011,42.4,98.2,5,3143,414.04,227.94,6.89,3.2,45,114
USM_006,44.4,99.8,7,2604,412.26,230.04,5.31,5.7,22,110
USM_018,42.7,100.0,7,2953,387.32,224.67,6.34,4.89,203,98
USM_010,40.1,96.0,5,2587,250.0,224.1,4.07,4.84,21,104
USM_004,41.3,95.0,8,2382,413.16,219.95,5.59,4.37,25,100
USM_009,47.6,100.0,8,2598,381.79,224.15,7.22,3.79,73,100
USM_006,45.9,100.0,6,2734,430.26,232.16,6.31,3.72,8,109
USM_002,49.0,100.0,3,2204,399.5,229.73,4.83,1.53,23,110
USM_017,42.5,100.0,4,2862,413.13,216.59,6.45,2.28,71,112
USM_005,38.3,99.0,3,2659,385.15,225.38,7.43,3.18,1,116
USM_006,38.7,100.0,5,2937,403.95,229.88,1.9,3.46,22,109
USM_012,37.3,98.1,3,2805,429.76,231.91,8.32,3.34,1,119
USM_010,44.4,97.5,5,2729,358.66,226.86,5.33,3.77,9,115
USM_006,39.4,96.9,2,2536,287.11,228.94,6.85,1.44,55,119
USM_008,30.0,96.6,4,3006,337.7,228.37,8.39,4.06,36,112
USM_002,50.7,91.2,5,3407,365.6,226.93,3.26,3.98,10,96
USM_012,38.9,100.0,4,2536,353.0,230.72,4.58,3.15,4,111
USM_013,39.0,100.0,5,2953,300.14,243.63,5.42,4.26,3,113
USM_007,47.8,95.6,4,2515,284.76,226.57,4.43,2.58,5,105
USM_010,37.5,99.5,3,2449,320.35,231.21,9.47,3.13,6,119
USM_013,45.6,93.2,7,2590,382.31,230.98,4.29,4.07,5,97
USM_017,38.9,96.0,4,2844,413.21,225.33,4.89,2.74,3,114
USM_014,36.3,89.3,3,2290,386.66,234.5,6.41,2.05,71,107
USM_002,47.7,99.3,6,3192,392.3,216.69,3.6,2.23,170,106
USM_011,45.0,100.0,4,2981,346.77,229.78,5.21,3.27,116,109
USM_001,45.3,97.1,6,2901,280.32,233.28,6.63,3.27,18,104
USM_019,42.8,99.2,5,2589,331.79,226.93,5.33,3.37,13,113
USM_004,43.8,96.2,7,2937,339.65,226.54,5.81,2.93,2,109
USM_019,36.3,95.5,3,1737,330.12,232.01,4.94,2.32,10,101
USM_011,41.2,100.0,5,2794,352.19,235.12,2.97,3.47,50,109
USM_008,37.9,100.0,4,2677,367.66,234.83,6.64,3.17,365,104
USM_011,36.8,99.6,5,2052,384.12,227.82,9.51,4.0,117,108
USM_004,43.2,100.0,5,2803,338.88,232.34,6.04,2.59,43,113
USM_017,46.2,98.4,5,2889,273.85,225.17,6.45,1.42,33,110
USM_007,40.3,100.0,2,2097,330.68,232.73,7.39,0.73,9,123
USM_008,40.0,94.5,6,2294,351.75,238.84,3.46,3.3,32,104
USM_003,37.8,100.0,7,3247,398.91,214.63,9.41,3.46,54,97
USM_002,41.6,98.8,4,2610,327.29,234.84,6.4,3.18,54,111
USM_015,45.4,91.0,6,2996,370.5,221.35,9.26,3.37,48,105
USM_005,44.3,95.5,4,3031,361.6,242.31,4.53,2.05,104,113
USM_001,44.6,93.9,3,2814,351.76,226.33,9.64,1.85,42,111
USM_004,39.4,97.1,7,2949,387.22,234.73,7.55,3.89,38,102
USM_015,39.2,100.0,5,2007,323.57,227.51,7.11,3.11,21,116
USM_020,44.8,98.0,5,2628,326.99,230.31,6.47,3.1,11,109
USM_019,44.6,96.8,3,1772,349.52,228.02,5.5,2.01,1,104
USM_003,41.4,100.0,5,2140,324.39,239.9,8.4,2.37,23,107
USM_020,39.9,99.5,6,2484,370.32,232.0,6.28,3.41,60,109
USM_011,45.2,100.0,4,2502,321.47,240.13,2.07,3.62,49,106
USM_017,39.5,100.0,4,2657,359.05,232.7,3.77,3.17,45,109
USM_013,44.4,100.0,6,2687,345.99,232.63,5.63,4.71,88,103
USM_011,41.1,91.8,4,2701,358.6,226.66,6.62,3.3,15,107
USM_002,37.3,100.0,7,2675,331.61,227.26,5.89,4.62,68,102
USM_009,48.6,100.0,5,2835,336.44,223.89,8.44,3.55,56,107
USM_002,41.0,99.2,5,2372,353.84,229.21,2.1,3.49,24,109
USM_009,38.7,100.0,5,2419,358.08,229.11,6.29,4.27,14,99
USM_009,35.0,95.2,4,2589,349.83,228.37,2.36,3.03,49,107
USM_008,36.7,100.0,4,2610,418.21,232.16,7.52,3.0,174,107
USM_017,40.0,93.1,5,2325,310.37,228.85,5.81,2.57,4,107
USM_001,49.4,98.9,6,3068,347.43,236.45,6.84,4.34,183,98
USM_011,38.7,92.3,5,2854,287.05,225.79,4.27,4.18,37,108
USM_008,47.9,100.0,6,2471,364.88,232.69,8.56,4.43,74,109
USM_010,41.5,100.0,8,2602,305.39,243.28,8.08,3.54,97,100
USM_007,37.1,100.0,4,3223,338.87,237.06,7.17,4.44,9,116
USM_003,39.5,96.3,3,2693,335.12,233.37,5.74,2.83,2,106
USM_003,36.7,100.0,4,2735,361.24,230.5,7.16,4.32,8,111
USM_018,37.7,95.9,4,2444,327.89,233.61,4.59,3.21,25,107
USM_005,38.4,93.9,5,2539,326.19,223.62,7.71,3.74,188,102
USM_012,34.7,95.5,4,3050,407.43,236.56,9.3,4.36,2,110
USM_012,48.1,98.3,6,2764,361.38,233.02,8.14,5.78,151,106
USM_019,42.0,98.3,6,2648,327.56,231.48,4.54,4.27,49,108
USM_006,38.9,100.0,5,2641,339.97,233.53,6.72,4.25,6,107
USM_002,41.7,99.1,5,3431,415.81,225.22,3.41,2.85,9,102
USM_012,38.4,100.0,5,2646,340.59,238.61,7.14,3.49,70,95
USM_019,31.0,100.0,4,2311,322.43,235.55,6.9,3.24,56,110
USM_005,52.4,96.2,8,2577,322.6,228.28,2.26,4.99,10,81
USM_012,41.7,100.0,4,2901,328.03,229.51,3.68,3.19,140,106
USM_017,39.0,100.0,5,2211,326.22,230.77,5.43,4.66,8,111
USM_017,33.6,96.5,2,2721,298.81,233.31,5.4,2.26,42,107
USM_010,34.9,96.9,6,2382,305.03,232.5,3.58,4.94,45,102
USM_017,48.3,99.9,4,2175,316.83,227.72,6.78,2.48,122,108
USM_015,47.6,99.5,5,2432,373.66,230.3,6.5,4.22,1,106
USM_012,44.4,96.7,4,2702,334.75,239.58,5.61,2.69,8,107
USM_016,36.7,93.9,5,3035,341.71,228.81,4.49,4.36,11,97
USM_019,48.1,97.8,5,3004,400.8,229.29,8.1,2.52,3,100
USM_008,44.1,100.0,5,2603,401.8,237.86,9.31,4.37,59,110
USM_017,43.9,99.9,5,2980,338.72,231.68,5.03,4.19,15,110
USM_005,43.0,100.0,3,2572,324.77,237.16,4.78,2.73,51,118
USM_016,35.7,100.0,4,2167,315.42,228.91,6.98,3.91,91,109
USM_006,36.5,96.3,6,2621,377.71,229.44,5.28,4.53,31,98
USM_008,39.4,95.9,4,2192,341.81,237.55,5.72,2.68,87,107
USM_018,44.4,95.1,4,2931,334.54,224.8,7.48,2.62,90,106
USM_012,35.0,100.0,2,2841,317.45,230.12,2.18,2.26,18,116
USM_015,41.5,98.0,3,2400,319.21,232.62,8.64,2.25,1,119
USM_009,40.8,98.8,4,2701,362.8,224.67,6.15,2.34,6,105
USM_013,44.5,97.2,5,2735,297.38,229.02,5.18,4.44,104,109
USM_015,44.2,98.1,6,2953,389.79,229.98,5.82,4.02,31,108
USM_010,37.4,98.8,3,2250,328.65,231.58,5.92,1.71,109,111
USM_016,46.4,99.4,6,2894,344.01,238.23,2.54,2.86,47,105
USM_007,37.6,93.2,6,2230,296.52,239.5,8.99,2.63,13,102
USM_017,45.9,100.0,7,2942,349.51,225.96,6.08,4.19,74,104
USM_007,39.5,99.6,3,2964,336.87,228.48,6.89,2.91,49,124
USM_014,42.6,93.4,6,2475,348.0,232.15,7.9,2.23,26,105
USM_015,41.9,100.0,4,3034,408.87,238.77,3.96,3.5,5,107
USM_007,42.5,100.0,5,2203,357.11,238.49,6.95,3.94,6,110
USM_009,44.1,95.1,6,3020,318.21,230.77,5.46,2.71,12,116
USM_019,43.5,100.0,5,3116,321.55,234.24,7.69,3.07,67,109
USM_016,43.6,95.5,4,2789,373.81,232.26,1.75,2.73,78,92
USM_008,43.3,100.0,6,2624,401.95,223.41,5.8,4.58,59,104
USM_018,36.1,96.7,5,2705,361.28,229.61,4.79,3.12,24,106
USM_018,42.8,100.0,4,2496,377.55,233.13,6.86,2.61,34,111
USM_020,39.5,92.8,4,3432,374.39,231.67,6.94,3.76,74,113
USM_007,36.7,100.0,3,2441,406.76,226.19,4.58,3.13,64,116
USM_003,40.0,95.1,4,3045,272.02,228.26,4.58,4.35,88,105
USM_018,42.2,100.0,6,2449,376.69,216.07,5.78,4.55,16,110
USM_010,42.1,89.7,6,3149,389.35,228.33,4.21,5.24,1,98
USM_007,46.1,99.1,5,3315,296.45,234.26,7.68,3.01,18,106
USM_017,46.5,89.0,6,2831,314.57,227.84,5.26,4.37,25,103
USM_014,41.6,100.0,6,2751,315.97,222.3,1.0,4.82,193,116
USM_003,43.4,100.0,7,2396,320.85,224.42,5.25,4.86,14,108
USM_012,41.4,92.7,5,2340,330.73,232.29,3.92,2.94,105,101
USM_013,43.8,100.0,8,2776,359.7,239.78,2.74,3.93,58,112
USM_002,42.8,100.0,4,3115,384.63,237.26,3.53,3.76,11,114
USM_003,41.3,96.3,6,2498,393.25,227.07,6.22,4.51,31,106
USM_005,50.8,100.0,8,3420,316.49,230.44,8.66,4.58,42,91
USM_011,39.5,96.1,3,2461,316.21,226.61,6.63,2.55,25,110
USM_008,47.0,97.9,5,2788,402.63,226.46,4.79,2.78,15,116
USM_012,36.3,100.0,4,2682,375.87,229.58,6.91,4.24,17,102
USM_007,44.5,93.9,9,2664,353.31,234.24,5.08,3.89,52,111
USM_015,46.9,100.0,3,2105,368.93,235.98,4.61,1.11,69,119
USM_017,33.3,94.9,6,2397,348.81,230.2,3.69,2.01,37,111
USM_004,41.2,98.1,5,2721,370.98,227.73,2.5,4.12,170,110
USM_013,44.2,100.0,5,2662,336.56,234.74,5.22,4.17,78,107
USM_018,42.6,100.0,5,2866,360.75,234.44,6.32,1.98,133,106
USM_001,43.0,97.1,5,2906,289.58,237.71,5.81,4.63,38,101
USM_016,41.8,100.0,4,2596,322.49,226.11,5.17,3.14,1,110
USM_013,36.7,92.7,3,2327,322.92,230.94,4.11,2.8,53,107
USM_010,51.3,92.5,7,3227,335.02,227.62,7.22,3.27,102,93
USM_012,38.8,90.5,4,2231,312.94,230.5,3.37,2.74,46,97
USM_002,43.6,97.3,5,2507,328.66,228.43,7.55,2.9,50,102
USM_003,38.4,100.0,3,2379,289.42,229.75,4.0,1.46,221,107
USM_010,32.0,100.0,3,2794,371.95,225.95,4.5,3.26,27,115
USM_002,37.1,100.0,4,3015,346.7,221.52,3.07,3.92,97,115
USM_013,35.5,97.5,3,2552,281.79,222.79,5.0,2.15,42,116
USM_013,46.4,96.5,5,2782,316.61,229.94,7.95,3.58,37,101
USM_018,39.3,92.6,3,2771,363.46,228.03,7.03,3.02,9,106
USM_003,39.9,98.6,5,3190,328.28,227.4,7.96,4.09,82,102
USM_007,37.5,100.0,3,2092,322.12,242.57,7.04,1.02,103,109
USM_014,41.3,100.0,8,2886,347.02,223.44,3.79,4.05,33,103
USM_020,38.5,90.9,4,2747,363.74,235.39,5.34,2.12,86,118
USM_017,45.1,100.0,4,2589,292.55,235.36,4.44,3.12,52,109
USM_012,43.4,95.0,4,2781,372.01,219.78,8.66,2.96,17,99
USM_016,38.6,100.0,4,2858,317.99,230.95,3.61,2.97,154,121
USM_012,45.3,100.0,3,2878,349.28,227.07,7.79,1.8,71,105
USM_015,42.0,96.7,6,3317,348.58,214.36,7.79,5.21,126,103
USM_010,42.5,90.9,4,2713,328.92,223.06,9.66,2.65,19,104
USM_007,35.4,97.0,2,2612,309.05,232.87,5.18,2.32,148,118
USM_020,41.6,100.0,6,2611,338.57,240.72,7.42,5.13,27,114
USM_005,43.9,100.0,6,2855,415.01,236.74,10.56,3.66,1,106
USM_001,46.5,99.2,4,2705,295.53,232.97,4.76,2.13,4,118
USM_017,37.7,100.0,6,2631,417.69,231.66,2.93,3.2,5,106
USM_003,49.7,100.0,5,2752,339.61,240.59,2.24,3.1,13,96
USM_013,44.1,99.0,5,2650,351.41,241.31,7.43,1.71,12,108
USM_014,34.5,100.0,3,2412,306.53,226.75,2.23,2.58,3,112
USM_018,37.9,91.8,4,2754,319.15,218.46,5.26,3.86,135,103
USM_004,47.4,100.0,7,2638,329.88,218.73,6.87,4.6,105,107
USM_018,46.6,99.6,4,2899,308.17,235.56,6.37,3.17,86,101
USM_005,41.8,96.0,4,2701,341.64,231.23,6.85,3.48,39,111
USM_016,42.2,92.2,4,2556,333.72,231.61,6.44,3.04,33,106
USM_001,37.5,100.0,7,3094,424.03,222.44,8.56,4.43,33,99
USM_014,46.3,100.0,6,2682,303.36,223.91,4.1,4.24,18,106
USM_015,37.2,93.3,5,2808,354.11,231.39,4.65,4.57,56,112
USM_009,44.5,100.0,6,2484,359.91,230.19,4.45,3.45,3,111
USM_015,47.3,96.9,6,2115,307.19,225.81,7.66,1.94,64,98
USM_017,42.1,96.6,6,2501,377.47,223.93,7.8,4.65,43,109
USM_004,45.6,100.0,5,2064,334.07,231.04,6.9,3.39,101,101
USM_012,49.5,100.0,4,2673,250.3,235.27,8.37,3.02,216,107
USM_005,42.0,100.0,6,3110,376.39,230.57,3.64,3.78,125,116
USM_005,41.6,100.0,4,2394,305.32,232.68,9.33,3.56,76,105
USM_011,42.0,100.0,3,2038,308.09,225.21,9.05,2.26,34,118
USM_006,38.9,98.1,3,3089,377.52,213.67,7.47,3.14,14,107
USM_007,39.3,99.1,3,2500,336.11,227.67,9.56,1.49,65,113
USM_014,42.4,97.2,7,2669,386.71,227.82,2.69,3.61,13,96
USM_011,40.6,96.4,6,2892,398.41,232.37,4.95,4.9,1,110
USM_013,42.4,100.0,2,2831,324.2,244.21,4.53,1.54,51,110
USM_002,35.9,100.0,5,2834,381.73,232.79,7.44,3.46,30,108
USM_007,40.6,94.9,7,2926,319.78,242.58,3.9,4.34,125,108
USM_020,46.0,91.1,9,2186,439.32,232.95,7.51,4.75,62,96
USM_004,37.7,100.0,4,2202,322.28,229.51,8.74,2.59,62,116
USM_008,41.9,97.4,4,3020,391.04,231.44,7.39,2.41,93,115
USM_020,34.2,94.6,4,2357,383.75,238.73,6.57,3.1,24,109
USM_019,35.8,97.5,5,2406,362.64,242.7,4.02,4.69,190,117
USM_013,44.3,99.9,3,2314,323.18,228.88,4.31,1.63,15,116
USM_014,40.9,100.0,4,2537,343.94,232.41,8.5,2.12,123,111
USM_010,49.2,88.8,5,2636,263.86,226.77,7.56,3.62,145,93
USM_011,43.2,98.2,3,2400,358.98,235.1,5.92,2.48,2,110
USM_002,43.4,96.7,5,2368,363.98,233.79,5.16,3.51,59,107
USM_009,36.2,97.1,6,2707,355.34,231.86,1.95,4.94,83,110
USM_017,39.4,100.0,4,2401,250.0,223.48,3.86,2.13,184,105
USM_003,39.5,98.4,5,2463,299.37,232.7,9.82,3.29,17,95
USM_006,36.6,100.0,3,1960,320.08,228.66,3.44,3.33,49,104
USM_005,44.3,100.0,5,3273,361.67,229.47,6.38,3.0,88,105
USM_005,45.5,97.1,3,2987,361.57,230.17,8.01,1.95,9,111
USM_015,42.5,100.0,5,2526,343.19,227.59,3.49,2.7,115,115
USM_017,38.3,100.0,5,2363,375.41,234.28,6.37,2.7,31,110
USM_009,43.3,96.2,5,2686,308.95,235.75,7.88,4.22,61,108
USM_003,33.9,100.0,6,2583,374.41,223.66,6.02,3.75,2,110
USM_020,48.2,100.0,4,2349,368.99,226.04,11.74,1.78,15,110
USM_017,35.5,100.0,4,1839,365.1,226.8,2.66,2.95,39,118
USM_010,37.5,93.8,3,2467,342.72,233.31,8.12,3.24,20,105
USM_003,41.9,96.0,7,2199,423.23,231.39,5.65,5.55,189,100
USM_018,42.7,95.1,5,2728,369.73,224.79,7.54,3.95,95,103
USM_018,41.4,96.7,4,2717,311.27,228.68,6.88,2.47,120,116
USM_017,36.7,100.0,4,2324,359.93,229.33,4.53,2.56,37,116
USM_003,46.1,97.5,5,2551,380.1,236.65,6.46,3.12,38,107
USM_003,33.8,100.0,5,3117,326.48,231.51,2.28,3.7,98,121
USM_006,35.9,100.0,5,2841,393.57,227.51,7.21,3.82,29,107
USM_013,41.2,96.2,6,2526,365.28,231.47,6.6,3.79,39,100
USM_015,36.8,90.4,5,3305,256.3,236.69,7.28,3.77,45,95
USM_009,46.9,91.2,6,2360,361.99,227.64,8.12,3.79,56,100
USM_004,37.0,95.5,5,2375,333.76,226.96,6.74,3.5,62,100
USM_014,47.8,98.8,5,2694,371.49,227.51,6.3,1.63,68,108
USM_005,45.2,99.7,5,2242,387.77,230.44,4.24,3.29,35,108
USM_002,46.1,100.0,4,3247,357.81,227.03,4.58,2.76,20,106
USM_011,49.6,100.0,5,2801,416.61,230.92,8.37,1.68,151,107
USM_009,42.5,94.1,9,2438,342.85,236.81,8.87,6.14,105,92
USM_003,37.3,89.5,5,2757,374.99,225.83,5.52,4.34,1,97
USM_009,41.1,100.0,5,2704,382.2,220.75,6.09,3.35,43,109
USM_003,38.8,100.0,4,2546,346.11,226.44,4.19,2.96,19,109
USM_002,39.2,100.0,4,2279,381.15,226.69,8.35,4.06,61,115
USM_012,42.4,94.1,3,2243,326.21,230.46,7.33,2.56,41,116
USM_010,41.2,88.3,5,3318,333.1,223.64,9.88,3.8,1,112
USM_009,38.1,92.1,4,2224,297.5,227.32,4.24,2.91,78,103
USM_015,40.3,92.2,5,3162,359.66,233.37,5.24,4.57,19,100
USM_008,43.8,100.0,3,2434,363.01,234.19,6.46,2.51,18,106
USM_005,45.6,100.0,7,2943,397.17,232.33,7.29,4.43,1,106
USM_011,35.0,100.0,5,2739,381.65,232.46,5.57,3.23,105,116
USM_002,39.9,100.0,8,2848,338.61,231.13,4.25,4.11,51,97
USM_015,41.4,94.1,5,2883,302.87,228.2,7.76,4.13,39,97
USM_006,37.1,90.5,6,2137,367.31,229.31,7.44,5.03,67,114
USM_008,40.6,96.9,3,2452,394.43,243.9,4.17,2.6,25,105
USM_005,42.8,99.9,6,2267,380.21,233.96,8.71,4.25,50,104
USM_016,44.2,100.0,4,2748,393.38,240.63,8.34,1.47,17,99
USM_018,41.9,99.2,5,2271,341.52,224.28,6.27,3.43,3,95
USM_006,38.0,97.6,5,2035,331.34,230.6,6.16,2.95,49,107
USM_005,49.8,100.0,4,2677,320.52,223.83,7.11,1.93,14,110
USM_016,44.4,94.0,4,2031,347.76,224.66,4.28,2.84,83,107
USM_013,43.7,100.0,4,2764,346.86,241.56,6.06,2.69,36,101
USM_005,44.4,94.3,6,2317,358.27,226.55,1.7,3.52,17,103
USM_013,42.9,98.7,4,2426,344.83,239.33,7.75,2.9,56,102
USM_017,45.9,97.1,5,2024,344.65,223.75,2.88,3.6,7,101
USM_018,42.5,100.0,3,3169,318.93,224.03,9.01,2.5,85,114
USM_008,41.3,100.0,3,2224,387.66,228.77,5.34,2.86,36,112
USM_013,43.9,95.4,4,2580,353.06,231.98,5.58,3.35,100,109
USM_019,47.5,99.3,7,2187,343.02,232.33,4.74,3.56,8,106
USM_003,47.4,100.0,5,2473,320.1,233.23,5.42,4.18,28,106
USM_008,44.6,98.1,5,3221,296.72,228.26,8.84,4.32,11,104
USM_002,42.3,96.7,4,2762,402.32,229.64,1.02,3.79,3,111
USM_008,44.9,91.7,6,2482,372.19,230.15,8.55,4.31,186,92
USM_013,45.6,92.8,6,2695,285.04,225.53,6.68,4.12,77,101
USM_013,46.1,98.9,5,2542,380.53,226.52,3.59,3.09,23,112
USM_001,40.0,100.0,4,2622,386.9,236.57,3.85,4.23,16,108
USM_006,47.6,99.7,4,2949,354.98,219.85,9.35,2.44,13,104
USM_019,42.4,100.0,2,2574,413.92,238.69,4.11,1.29,2,125
USM_016,43.5,96.1,5,2751,358.67,227.78,3.69,2.55,6,107
USM_008,47.6,93.4,6,2796,293.33,225.87,8.27,5.18,6,99
USM_001,44.7,92.4,5,2598,364.61,233.05,6.68,3.54,65,105
USM_016,44.7,100.0,5,2476,359.8,238.37,4.12,3.61,54,104
USM_009,40.1,100.0,4,2492,325.87,235.75,6.43,3.06,50,117
USM_013,47.0,100.0,7,2929,372.94,233.3,3.95,3.89,79,110
USM_011,44.8,100.0,5,2933,283.29,235.4,8.2,3.4,17,108
USM_013,42.5,100.0,4,2334,389.62,218.21,8.12,3.26,25,114
USM_010,46.2,98.8,7,2633,314.88,227.45,7.06,4.03,8,108
USM_004,52.0,96.7,6,2544,310.6,225.57,6.72,3.09,53,99
USM_006,37.7,96.1,5,2867,345.45,236.61,9.52,3.96,162,112
USM_007,38.3,100.0,6,2491,367.32,226.9,6.0,3.16,119,100
USM_005,51.7,100.0,6,3426,356.56,231.84,3.64,3.23,48,101
USM_011,43.4,99.9,3,2749,320.29,233.93,6.9,2.52,62,121
USM_013,43.3,100.0,4,3037,329.76,225.14,10.17,3.12,292,114
USM_019,40.5,95.2,4,2350,304.68,227.41,3.97,3.12,43,115
USM_010,46.2,100.0,7,2715,341.01,235.91,5.28,4.46,122,104
USM_010,52.2,100.0,4,2956,393.0,226.11,6.83,1.65,41,102
USM_011,38.8,100.0,4,2328,349.83,229.73,5.89,4.22,2,111
USM_007,40.6,100.0,3,2662,384.38,224.15,4.04,1.59,163,113
USM_018,40.7,100.0,6,2972,408.22,229.38,8.24,3.87,7,111
USM_004,45.6,100.0,6,2607,326.48,228.56,10.64,2.5,73,101
USM_002,46.5,99.8,5,2459,342.54,226.41,6.39,3.91,16,106
USM_014,47.5,95.4,6,3266,436.85,226.02,4.19,3.52,138,100
USM_013,43.8,95.3,7,2336,407.77,230.26,2.9,2.21,13,99
USM_012,51.7,90.6,8,2813,283.1,223.37,6.52,5.32,9,88
USM_007,39.8,98.1,8,2435,365.49,230.8,8.21,4.24,34,98
USM_002,38.4,97.4,5,2352,350.02,224.25,6.95,4.01,41,103
USM_013,47.4,99.8,5,2946,383.06,230.86,6.0,2.7,102,103
USM_014,41.7,99.6,7,2605,320.2,238.6,4.82,4.17,86,99
USM_017,35.5,88.2,3,2726,316.42,239.11,3.82,2.84,23,100
USM_009,40.7,97.3,4,1979,322.96,225.77,7.67,1.29,29,118
USM_017,43.0,96.8,4,2830,327.12,240.62,7.83,1.98,51,103
USM_008,38.1,100.0,3,2415,382.61,223.31,2.91,2.41,48,109
USM_002,38.2,96.5,5,2068,302.75,237.18,9.18,2.81,118,107
USM_013,41.0,95.3,4,3224,325.1,227.52,7.15,3.21,38,102
USM_003,37.9,93.0,5,2809,278.44,224.62,8.8,3.41,134,98
USM_016,43.4,95.4,4,2751,390.28,224.19,3.32,2.99,13,102
USM_006,33.0,99.2,1,2955,400.84,227.1,3.27,1.27,121,117
USM_019,41.8,99.4,4,2742,336.92,234.87,5.7,3.56,21,110
USM_007,43.8,98.9,6,2448,338.08,233.59,7.01,3.14,93,109
USM_010,42.0,98.0,3,2617,368.13,225.71,9.59,2.77,49,113
USM_009,46.2,92.2,6,2508,408.98,223.41,7.41,5.25,125,105
USM_002,35.9,93.2,5,2458,366.34,222.49,5.51,3.54,15,101
USM_015,38.2,94.8,6,2254,322.1,231.37,3.95,3.74,72,97
USM_005,40.8,88.4,7,2366,285.25,229.03,8.46,4.9,113,90
USM_004,43.9,100.0,7,2957,305.39,227.06,4.07,1.84,89,115
USM_020,43.2,100.0,6,2781,352.93,230.58,9.26,3.31,50,98
USM_004,49.9,98.6,5,2598,323.79,240.84,5.43,4.22,67,107
USM_018,39.1,100.0,5,2332,357.8,228.9,9.18,3.24,13,115
USM_004,36.3,100.0,3,2490,327.88,229.3,7.36,2.03,14,115
USM_017,48.6,100.0,5,2230,307.67,234.39,5.73,2.85,18,100
USM_012,35.5,100.0,4,2643,302.92,226.62,4.96,3.52,105,114
USM_017,44.1,94.1,4,2974,412.49,234.57,5.32,1.62,10,103
USM_010,37.8,94.7,5,3338,385.56,228.63,6.86,2.33,21,103
USM_001,33.3,100.0,7,2251,419.22,238.95,6.15,5.31,151,107
USM_018,39.7,97.5,4,2918,371.6,230.7,4.81,3.99,84,107
USM_018,45.0,91.8,6,2487,332.8,229.59,5.67,5.37,79,95
USM_014,36.7,100.0,4,2277,402.93,225.75,6.16,4.2,36,111
USM_015,42.7,99.3,4,2338,348.68,228.69,1.74,3.77,72,113
USM_012,44.8,97.1,6,2740,358.83,236.75,6.92,3.22,50,111
USM_004,35.9,98.5,5,2329,348.29,219.97,4.04,3.81,4,112
USM_003,40.0,94.3,5,2468,250.0,228.92,3.69,5.16,51,113
USM_020,47.0,100.0,5,2587,414.19,221.68,2.63,4.16,36,108
USM_012,43.2,100.0,6,2460,369.64,225.95,2.41,3.5,7,107
USM_007,39.8,95.1,5,2403,363.19,229.7,3.29,3.49,25,115
